年度,職類別,行業別,受僱員工人數,總薪資,經常性薪資,非經常性薪資
2019,服務及銷售工作人員,公共汽車客運業,694,29190,26230,2960
2019,隨車、船、飛機服務人員(含空服員),公共汽車客運業,17,29725,24858,4867
2019,廚師,公共汽車客運業,— ,— ,— ,— 
2019,按摩師,公共汽車客運業,— ,— ,— ,— 
2019,商店銷售人員(含百貨公司樓管人員),公共汽車客運業,— ,— ,— ,— 
2019,收銀員及售票員,公共汽車客運業,668,29159,26226,2933
2019,加油站服務員,公共汽車客運業,— ,— ,— ,— 
2019,消防人員,公共汽車客運業,— ,— ,— ,— 
2019,建築物管理員、保全及警衛人員,公共汽車客運業,9,30436,29128,1308
2019,技藝、機械設備操作及組裝人員,公共汽車客運業,18021,53472,45589,7883
2019,營建木作人員,公共汽車客運業,— ,— ,— ,— 
2019,其他營建構造人員(含鷹架工),公共汽車客運業,— ,— ,— ,— 
2019,管道裝設人員(含檢修),公共汽車客運業,— ,— ,— ,— 
2019,焊接及切割人員(含電焊工、氣焊工),公共汽車客運業,— ,— ,— ,— 
2019,板金人員,公共汽車客運業,— ,— ,— ,— 
2019,金屬工具機設定及操作人員,公共汽車客運業,— ,— ,— ,— 
2019,車輛維修人員(含自行車、機車、汽車、火車),公共汽車客運業,1103,42841,40332,2509
2019,航空器維修人員,公共汽車客運業,— ,— ,— ,— 
2019,產業用機器維修人員,公共汽車客運業,— ,— ,— ,— 
2019,印刷人員,公共汽車客運業,— ,— ,— ,— 
2019,裝訂及有關工作人員,公共汽車客運業,— ,— ,— ,— 
2019,建築物電力系統裝修人員(含水電工),公共汽車客運業,— ,— ,— ,— 
2019,電力機械裝修人員,公共汽車客運業,10,35916,35916,— 
2019,電力線路裝修人員,公共汽車客運業,— ,— ,— ,— 
2019,資(通)訊設備裝修人員(含電信、電話),公共汽車客運業,— ,— ,— ,— 
2019,電子設備裝修人員（不含資通訊設備）,公共汽車客運業,53,26274,26274,— 
2019,潛水人員,公共汽車客運業,— ,— ,— ,— 
2019,金屬製造設備操作員(含熔煉、鑄造、輾軋、熱處理、抽製及擠型等),公共汽車客運業,— ,— ,— ,— 
2019,蒸汽引擎及鍋爐操作人員,公共汽車客運業,— ,— ,— ,— 
2019,軌道車輛駕駛人員,公共汽車客運業,— ,— ,— ,— 
2019,軌道制動器、號誌及轉轍器操作員,公共汽車客運業,— ,— ,— ,— 
2019,機車送件駕駛人員,公共汽車客運業,— ,— ,— ,— 
2019,小客、貨車駕駛人員,公共汽車客運業,112,34968,31362,3606
2019,大客、貨車駕駛人員,公共汽車客運業,16716,54411,46110,8301
2019,推土、吊車、起重機等移運設備操作人員,公共汽車客運業,… ,… ,… ,… 
2019,船舶艙面水手及有關工作人員,公共汽車客運業,… ,… ,… ,… 
2019,基層技術工及勞力工,公共汽車客運業,329,26406,25795,611
2019,清潔及家事工作人員(含建築清潔工),公共汽車客運業,240,25914,25736,178
2019,勞力工,公共汽車客運業,67,27752,26536,1216
2019,理貨員,公共汽車客運業,— ,— ,— ,— 
2019,廚房幫工(含速食烹調),公共汽車客運業,— ,— ,— ,— 
2019,收票員、引座員,公共汽車客運業,— ,— ,— ,— 
2019,停車場管理工,公共汽車客運業,22,27661,24173,3488
2019,主管及監督人員,其他汽車客運業,772,37467,35868,1599
2019,高階主管(總經理及總執行長),其他汽車客運業,35,58566,58566,— 
2019,中階主管(經理),其他汽車客運業,176,51696,45414,6282
2019,監督人員(含現場及辦公室主任、科/股長),其他汽車客運業,561,31688,31458,230
2019,專業人員,其他汽車客運業,— ,— ,— ,— 
2019,品管工程師,其他汽車客運業,— ,— ,— ,— 
2019,土木及水利工程師,其他汽車客運業,— ,— ,— ,— 
2019,環境工程師,其他汽車客運業,— ,— ,— ,— 
2019,航空機械工程師,其他汽車客運業,— ,— ,— ,— 
2019,機械工程師(含造船、輪機、鑄造),其他汽車客運業,— ,— ,— ,— 
2019,化工工程師,其他汽車客運業,— ,— ,— ,— 
2019,電機工程師,其他汽車客運業,— ,— ,— ,— 
2019,電子工程師,其他汽車客運業,— ,— ,— ,— 
2019,電信工程師,其他汽車客運業,— ,— ,— ,— 
2019,建築工程師(含建築師),其他汽車客運業,— ,— ,— ,— 
2019,護理人員,其他汽車客運業,— ,— ,— ,— 
2019,勞安及衛生管理人員(含工業安全管理師),其他汽車客運業,— ,— ,— ,— 
2019,會(審)計師(含會計稽核),其他汽車客運業,— ,— ,— ,— 
2019,財務、經濟及投資分析研究人員,其他汽車客運業,— ,— ,— ,— 
2019,專案管理師(含經營管理顧問),其他汽車客運業,— ,— ,— ,— 
2019,稽核人員,其他汽車客運業,— ,— ,— ,— 
2019,人力資源管理師,其他汽車客運業,— ,— ,— ,— 
2019,廣告及行銷專業人員(含企劃),其他汽車客運業,— ,— ,— ,— 
2019,公關專業人員,其他汽車客運業,— ,— ,— ,— 
2019,資訊系統分析及設計師,其他汽車客運業,— ,— ,— ,— 
2019,軟體開發及程式設計師,其他汽車客運業,— ,— ,— ,— 
2019,資料庫及網路專業人員,其他汽車客運業,— ,— ,— ,— 
2019,律師及相關專業人員,其他汽車客運業,— ,— ,— ,— 
2019,技術員及助理專業人員,其他汽車客運業,— ,— ,— ,— 
2019,營建工程技術員(含建築、土木、景觀、測量、水利),其他汽車客運業,— ,— ,— ,— 
2019,電機技術員,其他汽車客運業,— ,— ,— ,— 
2019,電子技術員,其他汽車客運業,— ,— ,— ,— 
2019,航空機械技術員,其他汽車客運業,— ,— ,— ,— 
2019,冷凍空調技術員,其他汽車客運業,— ,— ,— ,— 
2019,機械技術員(含造船、輪機、鑄造),其他汽車客運業,— ,— ,— ,— 
2019,化工技術員,其他汽車客運業,— ,— ,— ,— 
2019,品管技術員,其他汽車客運業,— ,— ,— ,— 
2019,環境工程技術員,其他汽車客運業,— ,— ,— ,— 
2019,焚化爐、水處理及氣(液)體設備操作員,其他汽車客運業,— ,— ,— ,— 
2019,船舶監管人員(含引水人員),其他汽車客運業,— ,— ,— ,— 
2019,航空駕駛員,其他汽車客運業,— ,— ,— ,— 
2019,飛航管制員,其他汽車客運業,— ,— ,— ,— 
2019,勞安及衛生技術員,其他汽車客運業,— ,— ,— ,— 
2019,會計人員,其他汽車客運業,— ,— ,— ,— 
2019,統計及精算助理專業人員,其他汽車客運業,— ,— ,— ,— 
2019,工商業銷售代表(含業務員),其他汽車客運業,— ,— ,— ,— 
2019,採購員,其他汽車客運業,— ,— ,— ,— 
2019,報關員(含報驗、船務人員),其他汽車客運業,— ,— ,— ,— 
2019,會議及活動規劃人員,其他汽車客運業,— ,— ,— ,— 
2019,不動產經紀人,其他汽車客運業,— ,— ,— ,— 
2019,專業秘書,其他汽車客運業,— ,— ,— ,— 
2019,法務人員,其他汽車客運業,— ,— ,— ,— 
2019,資訊管理及維護技術員,其他汽車客運業,— ,— ,— ,— 
2019,電信技術員,其他汽車客運業,— ,— ,— ,— 
2019,事務支援人員,其他汽車客運業,1318,25669,25581,88
2019,總務,其他汽車客運業,184,23666,23666,— 
2019,一般辦公室事務人員(含文書),其他汽車客運業,495,25136,25136,— 
2019,資料輸入人員,其他汽車客運業,— ,— ,— ,— 
2019,銀行、郵局櫃台事務人員,其他汽車客運業,— ,— ,— ,— 
2019,收帳、收費人員(含帳款催收),其他汽車客運業,— ,— ,— ,— 
2019,旅遊諮詢人員(含旅行社事務人員),其他汽車客運業,— ,— ,— ,— 
2019,接待員及服務台事務人員,其他汽車客運業,77,24075,24075,— 
2019,總機人員,其他汽車客運業,— ,— ,— ,— 
2019,電話及網路客服人員,其他汽車客運業,… ,… ,… ,… 
2019,會計助理、簿記、出納,其他汽車客運業,241,23735,23608,127
2019,統計、財務、證券及保險事務人員,其他汽車客運業,— ,— ,— ,— 
2019,存貨事務人員,其他汽車客運業,— ,— ,— ,— 
2019,生產及物料規劃事務人員,其他汽車客運業,— ,— ,— ,— 
2019,運輸事務人員(含稽查、調度、管理、航務),其他汽車客運業,236,28182,27819,363
2019,人事事務人員,其他汽車客運業,58,34097,34097,— 
2019,郵件處理及投遞人員,其他汽車客運業,— ,— ,— ,— 
2019,服務及銷售工作人員,其他汽車客運業,— ,— ,— ,— 
2019,隨車、船、飛機服務人員(含空服員),其他汽車客運業,— ,— ,— ,— 
2019,廚師,其他汽車客運業,— ,— ,— ,— 
2019,按摩師,其他汽車客運業,— ,— ,— ,— 
2019,商店銷售人員(含百貨公司樓管人員),其他汽車客運業,— ,— ,— ,— 
2019,收銀員及售票員,其他汽車客運業,— ,— ,— ,— 
2019,加油站服務員,其他汽車客運業,— ,— ,— ,— 
2019,消防人員,其他汽車客運業,— ,— ,— ,— 
2019,建築物管理員、保全及警衛人員,其他汽車客運業,— ,— ,— ,— 
2019,技藝、機械設備操作及組裝人員,其他汽車客運業,9492,29239,28544,695
2019,營建木作人員,其他汽車客運業,— ,— ,— ,— 
2019,其他營建構造人員(含鷹架工),其他汽車客運業,— ,— ,— ,— 
2019,管道裝設人員(含檢修),其他汽車客運業,— ,— ,— ,— 
2019,焊接及切割人員(含電焊工、氣焊工),其他汽車客運業,— ,— ,— ,— 
2019,板金人員,其他汽車客運業,— ,— ,— ,— 
2019,金屬工具機設定及操作人員,其他汽車客運業,— ,— ,— ,— 
2019,車輛維修人員(含自行車、機車、汽車、火車),其他汽車客運業,46,37367,37367,— 
2019,航空器維修人員,其他汽車客運業,— ,— ,— ,— 
2019,產業用機器維修人員,其他汽車客運業,— ,— ,— ,— 
2019,印刷人員,其他汽車客運業,— ,— ,— ,— 
2019,裝訂及有關工作人員,其他汽車客運業,— ,— ,— ,— 
2019,建築物電力系統裝修人員(含水電工),其他汽車客運業,— ,— ,— ,— 
2019,電力機械裝修人員,其他汽車客運業,— ,— ,— ,— 
2019,電力線路裝修人員,其他汽車客運業,— ,— ,— ,— 
2019,資(通)訊設備裝修人員(含電信、電話),其他汽車客運業,— ,— ,— ,— 
2019,電子設備裝修人員（不含資通訊設備）,其他汽車客運業,— ,— ,— ,— 
2019,潛水人員,其他汽車客運業,— ,— ,— ,— 
2019,金屬製造設備操作員(含熔煉、鑄造、輾軋、熱處理、抽製及擠型等),其他汽車客運業,— ,— ,— ,— 
2019,蒸汽引擎及鍋爐操作人員,其他汽車客運業,— ,— ,— ,— 
2019,軌道車輛駕駛人員,其他汽車客運業,— ,— ,— ,— 
2019,軌道制動器、號誌及轉轍器操作員,其他汽車客運業,— ,— ,— ,— 
2019,機車送件駕駛人員,其他汽車客運業,— ,— ,— ,— 
2019,小客、貨車駕駛人員,其他汽車客運業,747,23906,22556,1350
2019,大客、貨車駕駛人員,其他汽車客運業,8699,29655,29012,643
2019,推土、吊車、起重機等移運設備操作人員,其他汽車客運業,— ,— ,— ,— 
2019,船舶艙面水手及有關工作人員,其他汽車客運業,— ,— ,— ,— 
2019,基層技術工及勞力工,其他汽車客運業,… ,… ,… ,… 
2019,清潔及家事工作人員(含建築清潔工),其他汽車客運業,… ,… ,… ,… 
2019,勞力工,其他汽車客運業,— ,— ,— ,— 
2019,理貨員,其他汽車客運業,— ,— ,— ,— 
2019,廚房幫工(含速食烹調),其他汽車客運業,— ,— ,— ,— 
2019,收票員、引座員,其他汽車客運業,— ,— ,— ,— 
2019,停車場管理工,其他汽車客運業,… ,… ,… ,… 
2019,主管及監督人員,汽車貨運業,5706,51578,49836,1742
2019,高階主管(總經理及總執行長),汽車貨運業,205,109496,108805,691
2019,中階主管(經理),汽車貨運業,1137,66433,64044,2389
2019,監督人員(含現場及辦公室主任、科/股長),汽車貨運業,4364,44987,43364,1623
2019,專業人員,汽車貨運業,696,51147,50195,952
2019,品管工程師,汽車貨運業,— ,— ,— ,— 
2019,土木及水利工程師,汽車貨運業,— ,— ,— ,— 
2019,環境工程師,汽車貨運業,— ,— ,— ,— 
2019,航空機械工程師,汽車貨運業,— ,— ,— ,— 
2019,機械工程師(含造船、輪機、鑄造),汽車貨運業,… ,… ,… ,… 
2019,化工工程師,汽車貨運業,— ,— ,— ,— 
2019,電機工程師,汽車貨運業,— ,— ,— ,— 
2019,電子工程師,汽車貨運業,— ,— ,— ,— 
2019,電信工程師,汽車貨運業,— ,— ,— ,— 
2019,建築工程師(含建築師),汽車貨運業,— ,— ,— ,— 
2019,護理人員,汽車貨運業,50,46648,46185,463
2019,勞安及衛生管理人員(含工業安全管理師),汽車貨運業,34,47018,46252,766
2019,會(審)計師(含會計稽核),汽車貨運業,— ,— ,— ,— 
2019,財務、經濟及投資分析研究人員,汽車貨運業,— ,— ,— ,— 
2019,專案管理師(含經營管理顧問),汽車貨運業,— ,— ,— ,— 
2019,稽核人員,汽車貨運業,64,57776,54237,3539
2019,人力資源管理師,汽車貨運業,117,52047,50259,1788
2019,廣告及行銷專業人員(含企劃),汽車貨運業,… ,… ,… ,… 
2019,公關專業人員,汽車貨運業,— ,— ,— ,— 
2019,資訊系統分析及設計師,汽車貨運業,83,43668,42782,886
2019,軟體開發及程式設計師,汽車貨運業,280,53115,52782,333
2019,資料庫及網路專業人員,汽車貨運業,28,41537,41537,— 
2019,律師及相關專業人員,汽車貨運業,— ,— ,— ,— 
2019,技術員及助理專業人員,汽車貨運業,618,33290,31795,1495
2019,營建工程技術員(含建築、土木、景觀、測量、水利),汽車貨運業,— ,— ,— ,— 
2019,電機技術員,汽車貨運業,— ,— ,— ,— 
2019,電子技術員,汽車貨運業,— ,— ,— ,— 
2019,航空機械技術員,汽車貨運業,— ,— ,— ,— 
2019,冷凍空調技術員,汽車貨運業,— ,— ,— ,— 
2019,機械技術員(含造船、輪機、鑄造),汽車貨運業,— ,— ,— ,— 
2019,化工技術員,汽車貨運業,— ,— ,— ,— 
2019,品管技術員,汽車貨運業,— ,— ,— ,— 
2019,環境工程技術員,汽車貨運業,— ,— ,— ,— 
2019,焚化爐、水處理及氣(液)體設備操作員,汽車貨運業,— ,— ,— ,— 
2019,船舶監管人員(含引水人員),汽車貨運業,— ,— ,— ,— 
2019,航空駕駛員,汽車貨運業,— ,— ,— ,— 
2019,飛航管制員,汽車貨運業,— ,— ,— ,— 
2019,勞安及衛生技術員,汽車貨運業,28,35714,33818,1896
2019,會計人員,汽車貨運業,24,45109,42894,2215
2019,統計及精算助理專業人員,汽車貨運業,— ,— ,— ,— 
2019,工商業銷售代表(含業務員),汽車貨運業,321,32350,31675,675
2019,採購員,汽車貨運業,… ,… ,… ,… 
2019,報關員(含報驗、船務人員),汽車貨運業,157,31356,27879,3477
2019,會議及活動規劃人員,汽車貨運業,— ,— ,— ,— 
2019,不動產經紀人,汽車貨運業,— ,— ,— ,— 
2019,專業秘書,汽車貨運業,25,39169,37797,1372
2019,法務人員,汽車貨運業,9,47682,47682,— 
2019,資訊管理及維護技術員,汽車貨運業,46,33431,32973,458
2019,電信技術員,汽車貨運業,— ,— ,— ,— 
2019,事務支援人員,汽車貨運業,17790,26971,26078,893
2019,總務,汽車貨運業,697,29217,28348,869
2019,一般辦公室事務人員(含文書),汽車貨運業,7269,26339,25721,618
2019,資料輸入人員,汽車貨運業,595,26849,25516,1333
2019,銀行、郵局櫃台事務人員,汽車貨運業,— ,— ,— ,— 
2019,收帳、收費人員(含帳款催收),汽車貨運業,141,26619,25655,964
2019,旅遊諮詢人員(含旅行社事務人員),汽車貨運業,— ,— ,— ,— 
2019,接待員及服務台事務人員,汽車貨運業,108,27049,27049,— 
2019,總機人員,汽車貨運業,95,24841,24786,55
2019,電話及網路客服人員,汽車貨運業,562,26152,25913,239
2019,會計助理、簿記、出納,汽車貨運業,3597,24171,23690,481
2019,統計、財務、證券及保險事務人員,汽車貨運業,— ,— ,— ,— 
2019,存貨事務人員,汽車貨運業,601,31975,30194,1781
2019,生產及物料規劃事務人員,汽車貨運業,— ,— ,— ,— 
2019,運輸事務人員(含稽查、調度、管理、航務),汽車貨運業,3879,29864,28138,1726
2019,人事事務人員,汽車貨運業,246,25503,24612,891
2019,郵件處理及投遞人員,汽車貨運業,— ,— ,— ,— 
2019,服務及銷售工作人員,汽車貨運業,66,28346,27563,783
2019,隨車、船、飛機服務人員(含空服員),汽車貨運業,— ,— ,— ,— 
2019,廚師,汽車貨運業,— ,— ,— ,— 
2019,按摩師,汽車貨運業,— ,— ,— ,— 
2019,商店銷售人員(含百貨公司樓管人員),汽車貨運業,— ,— ,— ,— 
2019,收銀員及售票員,汽車貨運業,— ,— ,— ,— 
2019,加油站服務員,汽車貨運業,… ,… ,… ,… 
2019,消防人員,汽車貨運業,— ,— ,— ,— 
2019,建築物管理員、保全及警衛人員,汽車貨運業,58,26934,26934,— 
2019,技藝、機械設備操作及組裝人員,汽車貨運業,43281,35665,32715,2950
2019,營建木作人員,汽車貨運業,— ,— ,— ,— 
2019,其他營建構造人員(含鷹架工),汽車貨運業,— ,— ,— ,— 
2019,管道裝設人員(含檢修),汽車貨運業,— ,— ,— ,— 
2019,焊接及切割人員(含電焊工、氣焊工),汽車貨運業,— ,— ,— ,— 
2019,板金人員,汽車貨運業,— ,— ,— ,— 
2019,金屬工具機設定及操作人員,汽車貨運業,— ,— ,— ,— 
2019,車輛維修人員(含自行車、機車、汽車、火車),汽車貨運業,830,45066,38352,6714
2019,航空器維修人員,汽車貨運業,— ,— ,— ,— 
2019,產業用機器維修人員,汽車貨運業,— ,— ,— ,— 
2019,印刷人員,汽車貨運業,— ,— ,— ,— 
2019,裝訂及有關工作人員,汽車貨運業,— ,— ,— ,— 
2019,建築物電力系統裝修人員(含水電工),汽車貨運業,— ,— ,— ,— 
2019,電力機械裝修人員,汽車貨運業,— ,— ,— ,— 
2019,電力線路裝修人員,汽車貨運業,— ,— ,— ,— 
2019,資(通)訊設備裝修人員(含電信、電話),汽車貨運業,— ,— ,— ,— 
2019,電子設備裝修人員（不含資通訊設備）,汽車貨運業,— ,— ,— ,— 
2019,潛水人員,汽車貨運業,— ,— ,— ,— 
2019,金屬製造設備操作員(含熔煉、鑄造、輾軋、熱處理、抽製及擠型等),汽車貨運業,— ,— ,— ,— 
2019,蒸汽引擎及鍋爐操作人員,汽車貨運業,— ,— ,— ,— 
2019,軌道車輛駕駛人員,汽車貨運業,— ,— ,— ,— 
2019,軌道制動器、號誌及轉轍器操作員,汽車貨運業,— ,— ,— ,— 
2019,機車送件駕駛人員,汽車貨運業,2197,26618,24057,2561
2019,小客、貨車駕駛人員,汽車貨運業,12457,31590,30347,1243
2019,大客、貨車駕駛人員,汽車貨運業,27045,37898,34253,3645
2019,推土、吊車、起重機等移運設備操作人員,汽車貨運業,752,38928,35718,3210
2019,船舶艙面水手及有關工作人員,汽車貨運業,— ,— ,— ,— 
2019,基層技術工及勞力工,汽車貨運業,4568,30459,27309,3150
2019,清潔及家事工作人員(含建築清潔工),汽車貨運業,66,22867,22673,194
2019,勞力工,汽車貨運業,1190,22497,22261,236
2019,理貨員,汽車貨運業,3281,33557,29268,4289
2019,廚房幫工(含速食烹調),汽車貨運業,— ,— ,— ,— 
2019,收票員、引座員,汽車貨運業,— ,— ,— ,— 
2019,停車場管理工,汽車貨運業,31,24475,23678,797
2019,主管及監督人員,海洋水運業,1387,134658,131431,3227
2019,高階主管(總經理及總執行長),海洋水運業,113,248066,235265,12801
2019,中階主管(經理),海洋水運業,498,148460,144842,3618
2019,監督人員(含現場及辦公室主任、科/股長),海洋水運業,776,109287,107705,1582
2019,專業人員,海洋水運業,873,101394,95170,6224
2019,品管工程師,海洋水運業,— ,— ,— ,— 
2019,土木及水利工程師,海洋水運業,— ,— ,— ,— 
2019,環境工程師,海洋水運業,— ,— ,— ,— 
2019,航空機械工程師,海洋水運業,— ,— ,— ,— 
2019,機械工程師(含造船、輪機、鑄造),海洋水運業,351,130761,120306,10455
2019,化工工程師,海洋水運業,— ,— ,— ,— 
2019,電機工程師,海洋水運業,104,94631,84628,10003
2019,電子工程師,海洋水運業,— ,— ,— ,— 
2019,電信工程師,海洋水運業,— ,— ,— ,— 
2019,建築工程師(含建築師),海洋水運業,— ,— ,— ,— 
2019,護理人員,海洋水運業,6,58198,58198,— 
2019,勞安及衛生管理人員(含工業安全管理師),海洋水運業,18,64866,64590,276
2019,會(審)計師(含會計稽核),海洋水運業,— ,— ,— ,— 
2019,財務、經濟及投資分析研究人員,海洋水運業,… ,… ,… ,… 
2019,專案管理師(含經營管理顧問),海洋水運業,— ,— ,— ,— 
2019,稽核人員,海洋水運業,14,89468,80867,8601
2019,人力資源管理師,海洋水運業,38,74641,73996,645
2019,廣告及行銷專業人員(含企劃),海洋水運業,202,75500,73436,2064
2019,公關專業人員,海洋水運業,8,85254,85085,169
2019,資訊系統分析及設計師,海洋水運業,55,83724,83668,56
2019,軟體開發及程式設計師,海洋水運業,35,78751,76731,2020
2019,資料庫及網路專業人員,海洋水運業,37,94795,92675,2120
2019,律師及相關專業人員,海洋水運業,— ,— ,— ,— 
2019,技術員及助理專業人員,海洋水運業,1333,88505,83846,4659
2019,營建工程技術員(含建築、土木、景觀、測量、水利),海洋水運業,… ,… ,… ,… 
2019,電機技術員,海洋水運業,56,55342,51029,4313
2019,電子技術員,海洋水運業,— ,— ,— ,— 
2019,航空機械技術員,海洋水運業,— ,— ,— ,— 
2019,冷凍空調技術員,海洋水運業,— ,— ,— ,— 
2019,機械技術員(含造船、輪機、鑄造),海洋水運業,389,76695,67354,9341
2019,化工技術員,海洋水運業,— ,— ,— ,— 
2019,品管技術員,海洋水運業,— ,— ,— ,— 
2019,環境工程技術員,海洋水運業,— ,— ,— ,— 
2019,焚化爐、水處理及氣(液)體設備操作員,海洋水運業,— ,— ,— ,— 
2019,船舶監管人員(含引水人員),海洋水運業,371,140069,135580,4489
2019,航空駕駛員,海洋水運業,— ,— ,— ,— 
2019,飛航管制員,海洋水運業,— ,— ,— ,— 
2019,勞安及衛生技術員,海洋水運業,… ,… ,… ,… 
2019,會計人員,海洋水運業,200,64608,64227,381
2019,統計及精算助理專業人員,海洋水運業,— ,— ,— ,— 
2019,工商業銷售代表(含業務員),海洋水運業,176,67374,65082,2292
2019,採購員,海洋水運業,26,65822,63491,2331
2019,報關員(含報驗、船務人員),海洋水運業,20,51455,50782,673
2019,會議及活動規劃人員,海洋水運業,— ,— ,— ,— 
2019,不動產經紀人,海洋水運業,— ,— ,— ,— 
2019,專業秘書,海洋水運業,26,67672,64841,2831
2019,法務人員,海洋水運業,28,63255,62887,368
2019,資訊管理及維護技術員,海洋水運業,19,45069,43866,1203
2019,電信技術員,海洋水運業,— ,— ,— ,— 
2019,事務支援人員,海洋水運業,2702,60706,58607,2099
2019,總務,海洋水運業,91,56828,54892,1936
2019,一般辦公室事務人員(含文書),海洋水運業,228,58161,56103,2058
2019,資料輸入人員,海洋水運業,79,35835,35736,99
2019,銀行、郵局櫃台事務人員,海洋水運業,— ,— ,— ,— 
2019,收帳、收費人員(含帳款催收),海洋水運業,… ,… ,… ,… 
2019,旅遊諮詢人員(含旅行社事務人員),海洋水運業,— ,— ,— ,— 
2019,接待員及服務台事務人員,海洋水運業,50,46597,40631,5966
2019,總機人員,海洋水運業,… ,… ,… ,… 
2019,電話及網路客服人員,海洋水運業,22,70214,69828,386
2019,會計助理、簿記、出納,海洋水運業,290,41135,39511,1624
2019,統計、財務、證券及保險事務人員,海洋水運業,— ,— ,— ,— 
2019,存貨事務人員,海洋水運業,— ,— ,— ,— 
2019,生產及物料規劃事務人員,海洋水運業,— ,— ,— ,— 
2019,運輸事務人員(含稽查、調度、管理、航務),海洋水運業,1876,66209,64016,2193
2019,人事事務人員,海洋水運業,56,38767,36512,2255
2019,郵件處理及投遞人員,海洋水運業,— ,— ,— ,— 
2019,服務及銷售工作人員,海洋水運業,92,66252,61312,4940
2019,隨車、船、飛機服務人員(含空服員),海洋水運業,23,38981,29507,9474
2019,廚師,海洋水運業,47,97105,92635,4470
